Date,Order,Unnamed: 2,Year,Month,Day,NGD,LDZ,GTP,IND,HDD,HDD-1,Rus,Workday,War,FR nuclear,DE wind,DE solar,THE price,DE IND index,EU storage,EU LNG,UK NL production,Norway sendout,African TAP,Is_Weekend_or_Holiday
2018/4/3,2194,14,2018,4,3,235.211004,95.2603719,11.47343464,128.4771975,7.616966068,13.81157685,454.7103653,1,0,45013.0,18401.0,5955.9,19.1,106.2524467,18.57,1469.2,261.26,,37.8733,0
2018/4/4,2195,14,2018,4,4,232.8806325,89.94747239,13.688642,129.2445181,7.841716567,7.616966068,454.3686553,1,0,45377.0,15699.0,5771.6,19.15,106.2506812,18.74,1609.4,245.83,,37.5778,0
2018/4/5,2196,14,2018,4,5,271.5940286,117.4235963,11.96480337,142.2056289,12.3003992,7.841716567,455.3595577,1,0,45672.0,16378.0,4119.8,18.925,106.248858,18.75,1687.0,252.59,,43.1137,0
2018/4/6,2197,14,2018,4,6,258.7013889,110.560324,12.0188598,136.1222051,13.53712575,12.3003992,460.5745375,1,0,41914.0,28630.0,9004.8,18.9,106.2469772,18.85,1507.7,254.79,,43.9305,0
2018/4/7,2198,14,2018,4,7,194.958801,78.16787322,7.4289125,109.3620153,8.290618762,13.53712575,461.3479674,0,0,39591.0,17545.0,8859.9,18.9,106.2450391,19.09,1089.8,260.92,,37.6751,1
2018/4/8,2199,14,2018,4,8,176.3807136,61.79332153,8.73507254,105.8523195,5.530339321,8.290618762,460.4162367,0,0,41639.0,5610.0,8212.0,18.9,106.2430439,19.38,1050.2,274.17,,37.2584,1
2018/4/9,2200,15,2018,4,9,194.762165,60.4206502,15.57721584,118.764299,6.495409182,5.530339321,453.115733,1,0,42739.0,17506.0,6073.2,18.88,106.2409918,18.69,1477.4,278.5,,37.7169,0
2018/4/10,2201,15,2018,4,10,193.7754776,60.47739822,11.49188953,121.8061898,6.563073852,6.495409182,455.648076,1,0,42984.0,20339.0,6491.2,19.675,106.2388829,18.8,1489.4,280.14,,37.5815,0
2018/4/11,2202,15,2018,4,11,208.0456247,71.29826224,12.05865296,124.6887095,9.155489022,6.563073852,455.9882898,1,0,41812.0,20830.0,6269.4,19.63,106.2367175,18.89,1838.2,253.4,,38.1937,0
2018/4/12,2203,15,2018,4,12,196.7669109,65.57536133,9.5823434,121.6092061,5.8500998,9.155489022,453.7551248,1,0,43320.0,18711.0,5936.1,20.1,106.2344957,18.96,1678.9,260.83,,37.9602,0
2018/4/13,2204,15,2018,4,13,204.1922374,72.09271146,10.59443035,121.5050956,8.445508982,5.8500998,454.9761489,1,0,44165.0,13455.0,3562.9,20.35,106.2322178,19.08,1724.6,256.76,,37.7123,0
2018/4/14,2205,15,2018,4,14,180.1692585,69.66215732,6.37239592,104.1347052,8.659281437,8.445508982,453.2409676,0,0,43119.0,4054.0,6512.1,20.35,106.229884,19.33,1202.6,264.61,,38.0739,1
2018/4/15,2206,15,2018,4,15,172.3922637,63.8612097,5.99921571,102.5318383,7.354491018,8.659281437,455.4481439,0,0,43073.0,4207.0,5924.1,20.35,106.2274944,19.72,1298.7,255.56,,38.0553,1
2018/4/16,2207,16,2018,4,16,194.2958966,62.21043702,14.5951699,117.4902897,7.573453094,7.354491018,457.5839482,1,0,43744.0,3613.0,4236.6,19.3,106.2250493,19.93,1450.4,265.42,,38.453,0
2018/4/17,2208,16,2018,4,17,183.5087923,54.86528602,10.64521111,117.9982951,6.85508982,7.573453094,461.8822961,1,0,43019.0,5577.0,8125.4,19.1,106.2225488,20.18,1508.1,267.77,,50.0366,0
2018/4/18,2209,16,2018,4,18,168.873062,44.62159172,9.27688437,114.9745859,2.586826347,6.85508982,461.9433569,1,0,42761.0,8106.0,8915.0,19.15,106.2199932,20.57,1426.3,242.34,,50.9294,0
2018/4/19,2210,16,2018,4,19,157.2353317,36.30289033,8.75680106,112.1756403,0.822155689,2.586826347,467.2341368,1,0,43313.0,15582.0,8950.1,20.1,106.2173826,20.95,1381.4,263.35,,46.4731,0
2018/4/20,2211,16,2018,4,20,148.4366614,32.56263736,7.80574243,108.0682816,0.289221557,0.822155689,471.4222626,1,0,42563.0,6512.0,8847.7,19.825,106.2147172,21.34,1323.8,240.72,,37.0346,0
2018/4/21,2212,16,2018,4,21,131.5601747,32.82877701,5.32908509,93.40231256,1.592015968,0.289221557,470.7707424,0,0,42169.0,3646.0,8697.9,19.825,106.2119973,21.82,1152.4,233.41,,34.2441,1
2018/4/22,2213,16,2018,4,22,128.7056605,31.61603643,4.56168768,92.52793643,1.313373253,1.592015968,474.8707768,0,0,41047.0,16224.0,8226.8,19.825,106.2092231,22.36,1202.7,245.99,,32.4452,1
2018/4/23,2214,17,2018,4,23,155.6794971,35.27466577,7.31614498,113.0886863,2.563672655,1.313373253,461.960916,1,0,44182.0,11645.0,5796.2,19.775,106.2063947,22.75,1418.5,215.35,,33.3641,0
2018/4/24,2215,17,2018,4,24,170.4433874,46.47965496,7.42894687,116.5347856,6.541117764,2.563672655,461.8675299,1,0,44114.0,7293.0,5920.5,19.8,106.2035123,23.05,1353.9,227.56,,39.4479,0
2018/4/25,2216,17,2018,4,25,176.8100995,51.57565914,5.60404008,119.6304003,6.658483034,6.541117764,473.213665,1,0,43188.0,13014.0,5779.8,19.95,106.2005761,23.39,1335.8,221.76,,37.9617,0
2018/4/26,2217,17,2018,4,26,199.6352448,65.50165141,7.37603086,126.7575625,10.92634731,6.658483034,474.4634519,1,0,45289.0,13749.0,5744.7,20.23,106.1975864,23.72,1525.1,233.19,,39.6215,0
2018/4/27,2218,17,2018,4,27,184.9716734,57.94439746,8.97237567,118.0549003,9.156487026,10.92634731,473.932342,1,0,43714.0,7628.0,8605.0,20.3,106.1945433,24.04,1580.2,241.97,,35.2506,0
2018/4/28,2219,17,2018,4,28,157.0038345,50.24881388,6.69591151,100.0591091,6.148902196,9.156487026,475.227358,0,0,40703.0,2359.0,7447.2,20.3,106.191447,24.44,1313.8,237.04,,34.7522,1
2018/4/29,2220,17,2018,4,29,144.9735668,44.15878646,5.0074803,95.80730001,2.389021956,6.148902196,477.4807942,0,0,39571.0,26259.0,7845.1,20.3,106.1882978,24.85,1319.4,247.34,,35.4115,1
2018/4/30,2221,18,2018,4,30,163.6959337,50.99980997,6.37923436,106.3168894,5.78243513,2.389021956,470.1322449,1,0,40556.0,23294.0,6333.9,20.9,106.1850958,25.14,1367.0,240.33,,35.3085,0
2018/5/1,2222,18,2018,5,1,180.9566002,70.57138482,5.05121234,105.3340031,10.75443548,5.78243513,462.2650723,0,0,43434.0,10026.0,6245.0,20.9,107.1,25.57,1414.9,249.33,,36.9671,1
2018/5/2,2223,18,2018,5,2,194.268138,62.00824328,9.00553058,123.2543641,9.598991935,10.75443548,394.4215664,1,0,44727.0,9578.0,6672.6,20.6,106.1785342,25.78,1608.4,251.5,,31.2407,0
2018/5/3,2224,18,2018,5,3,190.1279763,57.20379185,9.59001693,123.3341675,7.766532258,9.598991935,397.9237151,1,0,46367.0,9283.0,7081.5,20.35,106.175175,26.08,1534.2,261.89,,30.0565,0
2018/5/4,2225,18,2018,5,4,179.3185458,51.73631309,9.30842368,118.2738091,6.907258065,7.766532258,403.1279819,1,0,42860.0,12935.0,8382.7,20.4,106.1717638,26.27,1521.4,258.02,,30.1765,0
2018/5/5,2226,18,2018,5,5,149.9878495,44.03424554,6.57054484,99.38305912,4.720564516,6.907258065,403.845194,0,0,37657.0,14158.0,9331.0,20.4,106.1683009,26.66,1297.8,261.59,,27.2202,1
2018/5/6,2227,18,2018,5,6,138.4424997,36.75561148,5.49707977,96.18980848,2.615120968,4.720564516,403.086732,0,0,38741.0,17169.0,9978.1,20.4,106.1647863,27.05,1318.7,261.86,,26.9011,1
2018/5/7,2228,19,2018,5,7,150.864723,32.17608156,7.61545508,111.0731863,1.0875,2.615120968,429.9259652,1,0,39676.0,17475.0,9913.6,20.4,106.1612204,27.47,1708.9,262.47,,25.7396,0
2018/5/8,2229,19,2018,5,8,145.9786481,28.97266351,6.91491747,110.0910671,0.486290323,1.0875,447.0440189,1,0,40141.0,17222.0,9944.0,20.93,106.1576032,27.89,1728.1,277.37,,27.1122,0
2018/5/9,2230,19,2018,5,9,143.2412822,27.67597567,8.32923282,107.2360737,0.789112903,0.486290323,452.7573805,1,0,39942.0,12373.0,8790.6,20.9,106.1539351,28.29,1786.4,241.44,,26.0899,0
2018/5/10,2231,19,2018,5,10,132.2740283,32.17269681,5.08038591,95.02094562,3.911693548,0.789112903,454.9422319,0,0,40958.0,4075.0,6098.1,21.08,106.1502161,28.72,1698.1,241.37,,27.4823,1
2018/5/11,2232,19,2018,5,11,143.5812724,34.24898312,8.1642752,101.1680141,5.905645161,3.911693548,459.6028843,1,0,40521.0,5257.0,6801.5,21.325,106.1464466,29.17,1693.8,236.67,,30.43194,0
2018/5/12,2233,19,2018,5,12,125.1769693,29.02620057,5.95489527,90.19587347,0.734879032,5.905645161,460.5683777,0,0,40561.0,15958.0,8450.4,21.325,106.1426266,29.65,1304.5,266.32,,29.54604,1
2018/5/13,2234,19,2018,5,13,127.7831222,30.88590028,5.1604191,91.73680285,1.669959677,0.734879032,460.5954879,0,0,38671.0,15767.0,7398.3,21.325,106.1387565,30.03,1323.9,278.05,,27.7021,1
2018/5/14,2235,20,2018,5,14,147.0911641,30.17717099,9.45899875,107.4549944,1.797580645,1.669959677,461.2548054,1,0,44767.0,17036.0,7424.2,21.7,106.1348363,30.51,1539.3,277.43,,36.40322,0
2018/5/15,2236,20,2018,5,15,151.3534624,30.70650366,9.04580498,111.6011538,3.914112903,1.797580645,448.7209214,1,0,45130.0,7193.0,7218.2,21.6,106.1308663,30.89,1699.9,269.01,,36.94924,0
2018/5/16,2237,20,2018,5,16,158.2792254,35.55798879,9.06078201,113.6604546,5.535282258,3.914112903,447.1754742,1,0,44519.0,17715.0,4913.1,21.875,106.1268467,31.27,1749.1,254.08,,39.13298,0
2018/5/17,2238,20,2018,5,17,164.3414752,40.89222484,7.75158693,115.6976634,6.951814516,5.535282258,464.9208026,1,0,44015.0,15271.0,6253.9,22.525,106.1227777,31.64,1666.8,246.71,,39.76126,0
2018/5/18,2239,20,2018,5,18,167.3716551,43.8331233,9.08696098,114.4515708,8.290725806,6.951814516,466.6481712,1,0,43540.0,2096.0,7190.0,22.05,106.1186594,31.99,1644.0,262.15,,37.83547,0
2018/5/19,2240,20,2018,5,19,141.9928201,40.9121523,6.71835784,94.36230998,7.01108871,8.290725806,452.9163241,0,0,41718.0,7150.0,7716.1,22.05,106.1144922,32.43,1366.6,251.05,,31.9156,1
2018/5/20,2241,20,2018,5,20,125.7868297,34.55549952,5.32216173,85.90916847,3.2,7.01108871,453.1299654,0,0,37102.0,21504.0,8333.5,22.05,106.1102761,32.9,1338.2,262.39,,34.29474,1
2018/5/21,2242,21,2018,5,21,123.650287,29.73565586,5.56589081,88.3487403,0.897782258,3.2,452.7882682,0,0,42527.0,17919.0,9973.8,22.275,106.1060113,33.38,1556.6,234.54,,47.17318,1
2018/5/22,2243,21,2018,5,22,142.6675989,27.26109027,8.46984544,106.9366632,0.603629032,0.897782258,453.3786844,1,0,40570.0,10185.0,8534.9,22.9,106.1016982,33.69,1723.2,243.14,,46.73031,0
2018/5/23,2244,21,2018,5,23,143.6069484,26.76777964,8.56328861,108.2758802,0.443145161,0.603629032,454.5144925,1,0,44203.0,17258.0,7624.9,22.75,106.0973368,34.08,1923.3,270.76,,50.05648,0
2018/5/24,2245,21,2018,5,24,145.0048832,27.547339,8.76796863,108.6895756,0.818145161,0.443145161,454.0155977,1,0,44065.0,14916.0,6079.2,22.775,106.0929274,34.5,1968.0,278.25,,48.59377,0
2018/5/25,2246,21,2018,5,25,137.9726309,24.98355388,8.78859313,104.2004839,0.283266129,0.818145161,453.6750685,1,0,42086.0,10693.0,8313.6,21.825,106.0884701,34.92,1897.7,283.67,,49.44027,0
2018/5/26,2247,21,2018,5,26,117.8111315,23.0839716,6.10594551,88.62121435,0.10483871,0.283266129,453.7728038,0,0,36931.0,6928.0,9476.6,21.825,106.0839652,35.43,1653.3,281.72,,41.80536,1
2018/5/27,2248,21,2018,5,27,116.2812322,22.36036119,5.55816471,88.36270625,0.161491935,0.10483871,453.6546903,0,0,40062.0,11483.0,7924.7,21.825,106.0794129,35.96,1612.6,277.78,,39.29475,1
2018/5/28,2249,22,2018,5,28,130.9336568,20.00578526,8.86110444,102.0667671,0.041330645,0.161491935,449.8000684,1,0,42933.0,13269.0,9401.6,21.825,106.0748133,36.39,1676.3,282.3,,44.71938,0
2018/5/29,2250,22,2018,5,29,132.4125309,19.99577631,9.33343191,103.0833227,0.046572581,0.041330645,449.8555875,1,0,42890.0,12442.0,8404.1,22.675,106.0701667,36.66,1629.4,265.56,,40.35002,0
2018/5/30,2251,22,2018,5,30,133.4544243,19.78722726,11.14202917,102.5251678,0.063508065,0.046572581,450.2757593,1,0,42705.0,3994.0,8680.8,22.775,106.0654732,37.01,1672.1,215.84,,47.4096,0
2018/5/31,2252,22,2018,5,31,118.9613365,19.04830597,6.61467522,93.29835527,0.057056452,0.063508065,451.1347679,1,0,42486.0,8354.0,8594.5,22.2,106.0607331,37.35,1695.8,230.43,,46.28991,0
2018/6/1,2253,22,2018,6,1,126.7863289,20.28392565,9.82460046,96.67780276,0.126305221,0.057056452,451.0120422,1,0,41458.0,4294.0,6820.3,21.875,106.5,37.66,1693.2,215.08,,48.18486,0
2018/6/2,2254,22,2018,6,2,116.7799929,21.45622496,7.44991108,87.87385688,0.238955823,0.126305221,450.0443789,0,0,40677.0,2636.0,6363.9,21.875,106.0511137,38.11,1200.5,236.43,,43.3199,1
2018/6/3,2255,22,2018,6,3,116.2684829,20.85788668,6.47329221,88.93730404,0.128714859,0.238955823,449.0992642,0,0,40808.0,3674.0,7893.2,21.875,106.0462348,38.57,1096.4,235.43,,39.51772,1
2018/6/4,2256,23,2018,6,4,135.2450815,20.55026238,9.55850794,105.1363112,0.089156627,0.128714859,458.5157897,1,0,40829.0,8354.0,8699.0,22.05,106.04131,38.93,1407.4,245.92,,46.15675,0
2018/6/5,2257,23,2018,6,5,143.252111,21.99145873,14.00935104,107.2513012,0.220080321,0.089156627,459.0419034,1,0,41054.0,8671.0,8212.3,21.8,106.0363396,39.22,1483.3,251.25,,44.8463,0
2018/6/6,2258,23,2018,6,6,138.3370832,20.79566894,10.94320893,106.5982053,0.082128514,0.220080321,458.2808937,1,0,42260.0,15204.0,9692.6,21.475,106.0313237,39.53,1313.4,241.7,,46.54409,0
2018/6/7,2259,23,2018,6,7,139.2022225,20.01074788,14.65027777,104.5411969,0.059437751,0.082128514,459.1442368,1,0,41477.0,6885.0,8384.9,21.7,106.0262626,39.85,1377.9,243.94,,48.94196,0
2018/6/8,2260,23,2018,6,8,135.8353598,19.97350694,14.79029187,101.071561,0.057429719,0.059437751,459.1231848,1,0,41249.0,3189.0,8129.6,21.625,106.0211564,40.2,1267.1,237.87,,48.87903,0
2018/6/9,2261,23,2018,6,9,114.9241236,19.75456496,7.68431465,87.48524394,0.055421687,0.057429719,458.5394289,0,0,40675.0,3950.0,7904.3,21.625,106.0160053,40.65,1013.2,201.02,,43.05167,1
2018/6/10,2262,23,2018,6,10,112.8034853,19.06664301,6.53208014,87.20476215,0.052208835,0.055421687,458.9562432,0,0,39886.0,6301.0,7271.3,21.625,106.0108095,41.13,1005.6,205.15,,40.04755,1
2018/6/11,2263,24,2018,6,11,137.0056016,20.15907827,13.41161445,103.4349089,0.147188755,0.052208835,458.926098,1,0,40906.0,5866.0,7042.6,21.55,106.0055693,41.46,1261.6,211.87,,50.15895,0
2018/6/12,2264,24,2018,6,12,145.2444237,24.45069115,14.05846365,106.7352689,1.845582329,0.147188755,459.7634177,1,0,39847.0,9447.0,5052.8,22.0,106.0002848,41.84,1234.7,247.53,,50.6624,0
2018/6/13,2265,24,2018,6,13,152.6799048,29.39971088,15.08233487,108.197859,5.779718876,1.845582329,459.7001694,1,0,41246.0,4285.0,3701.2,22.5,105.9949562,42.19,1273.5,254.26,,50.93427,0
2018/6/14,2266,24,2018,6,14,147.187232,26.70350725,11.70896447,108.7747603,2.874698795,5.779718876,459.1740085,1,0,40105.0,6963.0,7826.2,22.625,105.9895837,42.56,1416.6,249.0,,50.44793,0
2018/6/15,2267,24,2018,6,15,140.1604224,23.84888285,12.56143796,103.7501016,0.702610442,2.874698795,461.7177234,1,0,39561.0,2652.0,7633.5,22.0,105.9841675,43.0,1384.7,285.49,,50.94485,0
2018/6/16,2268,24,2018,6,16,120.3326184,22.29124528,7.67192579,90.3694473,0.092369478,0.702610442,459.7653348,0,0,37099.0,4006.0,8064.3,22.0,105.9787079,43.47,1064.3,292.86,,50.96276,1
2018/6/17,2269,24,2018,6,17,120.6789639,22.3935091,6.27506645,92.01038838,0.387751004,0.092369478,460.6828255,0,0,39525.0,4740.0,7115.1,22.0,105.9732049,43.94,854.8,288.8,,50.87669,1
2018/6/18,2270,25,2018,6,18,141.6625664,23.05415457,9.68255019,108.9258617,0.326706827,0.387751004,443.2162323,1,0,41650.0,11555.0,6933.3,22.375,105.9676589,44.3,1117.3,283.73,,51.55792,0
2018/6/19,2271,25,2018,6,19,142.9940212,22.96546935,11.28064606,108.7479058,0.17751004,0.326706827,443.4562449,1,0,42124.0,3358.0,6315.4,22.15,105.96207,44.64,1219.6,294.12,,50.84711,0
2018/6/20,2272,25,2018,6,20,138.1713645,20.72667916,10.13654206,107.3081433,0.048192771,0.17751004,444.0224943,1,0,41469.0,7571.0,8963.7,21.925,105.9564383,44.96,1344.8,264.71,,51.56669,0
2018/6/21,2273,25,2018,6,21,145.7347077,24.49488322,9.70235376,111.5374707,1.679919679,0.048192771,443.1398064,1,0,41670.0,24651.0,7543.8,21.65,105.9507642,45.29,1356.7,249.44,,51.14437,0
2018/6/22,2274,25,2018,6,22,152.4993543,31.81364962,9.26158786,111.4241168,8.087148594,1.679919679,443.7468845,1,0,41412.0,22328.0,6706.3,21.8,105.9450478,45.01,1293.6,251.15,,50.27994,0
2018/6/23,2275,25,2018,6,23,134.7373822,32.85044966,6.65613048,95.23080204,7.491365462,8.087148594,443.4324876,0,0,36339.0,11872.0,6183.9,21.8,105.9392892,45.41,1177.0,246.97,,40.04484,1
2018/6/24,2276,25,2018,6,24,137.0517483,32.81887188,8.47194227,95.76093418,5.55060241,7.491365462,443.5047832,0,0,39536.0,7829.0,5392.4,21.8,105.9334888,45.86,1120.4,226.99,,33.74416,1
2018/6/25,2277,26,2018,6,25,153.7920273,30.32603258,11.41953795,112.0464568,2.54437751,5.55060241,443.5791134,1,0,40119.0,7724.0,6616.9,21.63,105.9276467,46.9,1355.8,223.82,,48.85077,0
2018/6/26,2278,26,2018,6,26,152.6779009,28.86134586,14.01260243,109.8039526,1.282931727,2.54437751,444.108139,1,0,40454.0,5900.0,7151.6,21.49,105.921763,47.21,1398.5,211.6,,48.18072,0
2018/6/27,2279,26,2018,6,27,144.2959601,24.90367909,10.25587909,109.136402,0.522891566,1.282931727,444.6747933,1,0,41032.0,10237.0,9010.9,22.1,105.915838,47.48,1402.4,233.21,,51.00338,0
2018/6/28,2280,26,2018,6,28,142.7170576,23.51896271,11.66079614,107.5372987,1.034136546,0.522891566,444.5740517,1,0,39679.0,10156.0,6729.9,21.95,105.9098719,47.93,1306.0,225.02,,53.06377,0
2018/6/29,2281,26,2018,6,29,132.9767959,20.92415594,8.48276811,103.5698719,0.098192771,1.034136546,444.1672395,1,0,36955.0,6331.0,8835.0,21.875,105.9038649,48.32,1214.6,228.52,,52.14423,0
2018/6/30,2282,26,2018,6,30,117.0497007,20.09067527,6.52050009,90.43852531,0.215662651,0.098192771,448.1624348,0,0,36396.0,16811.0,10198.1,21.875,105.8978172,48.76,1005.4,217.85,,44.30206,1
2018/7/1,2283,26,2018,7,1,119.9400635,21.00973057,7.65796785,91.27236507,0.884210526,0.215662651,432.8594115,0,0,37425.0,13631.0,10642.7,21.875,105.0,49.26,907.8,216.89,,36.43858,1
2018/7/2,2284,27,2018,7,2,137.0670469,21.69884112,13.23780447,102.1304013,0.42854251,0.884210526,421.4640006,1,0,38626.0,7188.0,10737.0,22.125,105.8856004,49.66,1154.4,222.97,,52.72893,0
2018/7/3,2285,27,2018,7,3,137.8432803,20.1946479,16.05189692,101.5967355,0.093117409,0.42854251,416.2476595,1,0,38990.0,2805.0,10057.9,22.35,105.8794317,50.04,1178.9,211.75,,66.72526,0
2018/7/4,2286,27,2018,7,4,139.914361,20.16031201,17.71488112,102.0391678,0.032793522,0.093117409,421.0375752,1,0,39771.0,2562.0,8347.2,22.4,105.873223,50.46,1167.3,216.78,,49.03842,0
2018/7/5,2287,27,2018,7,5,138.2053825,20.14631276,14.37551891,103.6835508,0.094939271,0.032793522,430.474414,1,0,42194.0,8237.0,7073.3,22.1,105.8669747,50.84,1219.6,215.91,,53.00968,0
2018/7/6,2288,27,2018,7,6,134.2434866,21.08378652,10.21053551,102.9491645,0.346153846,0.094939271,431.3095578,1,0,40906.0,6108.0,6521.3,22.15,105.8606868,51.25,1254.5,207.52,,52.24733,0
2018/7/7,2289,27,2018,7,7,114.749239,20.52993065,6.37248893,87.84681938,0.186234818,0.346153846,449.0873307,0,0,36222.0,12121.0,9837.5,22.15,105.8543595,51.77,1177.8,181.22,,44.04471,1
2018/7/8,2290,27,2018,7,8,116.6630125,20.1826791,6.72250499,89.7578284,0.157894737,0.186234818,446.6888231,0,0,37006.0,8543.0,9500.9,22.15,105.8479932,52.27,1068.3,180.77,,40.48471,1
2018/7/9,2291,28,2018,7,9,138.4801838,20.91667871,11.68296748,105.8805376,0.385425101,0.157894737,396.7707409,1,0,40763.0,10285.0,8014.6,22.575,105.8415879,52.8,1159.4,187.66,,47.87898,0
2018/7/10,2292,28,2018,7,10,146.9182377,24.01352746,17.22585388,105.6788564,2.224898785,0.385425101,394.7232075,1,0,40892.0,5015.0,5160.2,22.68,105.8351438,52.9,1146.6,179.02,,45.83144,0
2018/7/11,2293,28,2018,7,11,150.721387,25.80460644,18.77548621,106.1412943,2.790283401,2.224898785,397.2953773,1,0,40179.0,3198.0,5492.1,22.575,105.8286612,53.23,1173.0,179.1,,47.39835,0
2018/7/12,2294,28,2018,7,12,145.1307436,22.79492801,18.33934869,103.9964669,0.622267206,2.790283401,399.7315834,1,0,40423.0,6156.0,6805.3,22.075,105.8221403,53.56,1305.0,179.5,,44.62364,0
2018/7/13,2295,28,2018,7,13,137.6930779,21.20063065,16.24315888,100.2492883,0.087449393,0.622267206,397.1878133,1,0,37442.0,4900.0,9089.0,22.65,105.8155812,53.9,1280.3,175.64,,41.9382,0
2018/7/14,2296,28,2018,7,14,118.0704182,20.04206653,9.01079185,89.01755978,0.069230769,0.087449393,459.4551254,0,0,36408.0,4933.0,8672.9,22.65,105.8089841,54.4,1084.6,175.55,,42.65207,1
2018/7/15,2297,28,2018,7,15,117.4312838,19.47753502,8.25996481,89.69378392,0.073076923,0.069230769,469.2455932,0,0,38504.0,4600.0,8644.1,22.65,105.8023493,54.9,991.4,167.07,,40.99999,1
2018/7/16,2298,29,2018,7,16,137.6868023,19.52836512,17.29826005,100.8601771,0.082793522,0.073076923,463.9443659,1,0,42505.0,3292.0,8736.9,22.03,105.7956769,55.28,1154.0,175.41,,53.285,0
2018/7/17,2299,29,2018,7,17,135.5615239,18.73966604,16.12170278,100.700155,0.059109312,0.082793522,340.4630413,1,0,42727.0,9138.0,8567.6,22.03,105.7889672,55.57,1205.7,167.39,,52.93279,0
2018/7/18,2300,29,2018,7,18,135.7233671,19.08203769,15.38481751,101.2565119,0.080364372,0.059109312,331.6192085,1,0,44196.0,9621.0,8983.9,22.15,105.7822203,55.83,1242.5,174.04,,50.14564,0
2018/7/19,2301,29,2018,7,19,137.7826554,19.19136273,16.71264541,101.8786472,0.068825911,0.080364372,330.8596398,1,0,43850.0,5942.0,9318.1,22.325,105.7754365,56.14,1339.6,176.25,,49.73412,0
2018/7/20,2302,29,2018,7,20,133.3464764,18.44919445,16.48963789,98.40764402,0.029959514,0.068825911,333.6371167,1,0,41689.0,4498.0,8793.2,22.0,105.7686159,56.45,1343.1,160.0,,49.1184,0
2018/7/21,2303,29,2018,7,21,118.9983549,18.44527476,13.01649341,87.53658677,0.085425101,0.029959514,335.3769243,0,0,39730.0,2907.0,5212.6,22.0,105.7617587,56.88,1182.3,161.73,,45.79507,1
2018/7/22,2304,29,2018,7,22,115.8560694,18.59913345,7.55830903,89.69862689,0.160323887,0.085425101,343.9523602,0,0,41158.0,2405.0,5673.5,22.0,105.7548651,57.32,1068.5,168.16,,43.03908,1
2018/7/23,2305,30,2018,7,23,136.1244191,18.12506485,19.02956596,98.96978828,0.059919028,0.160323887,333.561193,1,0,40936.0,1444.0,8337.2,22.2,105.7479354,57.65,1455.0,165.74,,50.3717,0
2018/7/24,2306,30,2018,7,24,136.1879266,16.62117671,20.69446703,98.87228287,0.028947368,0.059919028,332.8926838,1,0,42383.0,3780.0,9463.4,22.15,105.7409697,57.95,1409.9,174.64,,51.95091,0
2018/7/25,2307,30,2018,7,25,134.3809205,16.21214818,19.04181328,99.12695902,0.029554656,0.028947368,334.5134291,1,0,44025.0,4995.0,8663.4,22.325,105.7339682,58.26,1430.9,171.64,,55.39612,0
2018/7/26,2308,30,2018,7,26,131.6141526,16.31223879,17.88080931,97.42110447,0.029352227,0.029554656,333.4947119,1,0,42395.0,14700.0,9259.0,22.23,105.7269311,58.57,1500.2,193.17,,50.4005,0
2018/7/27,2309,30,2018,7,27,123.1520547,15.58398104,12.35374313,95.2143305,0.026923077,0.029352227,335.6043864,1,0,40257.0,14408.0,8739.8,22.125,105.7198587,58.91,1523.7,182.95,,45.95426,0
2018/7/28,2310,30,2018,7,28,107.5175981,15.98428231,5.11867267,86.41464315,0.038866397,0.026923077,338.2679512,0,0,38697.0,7447.0,6998.8,22.125,105.712751,59.35,1179.9,180.46,,44.47533,1
2018/7/29,2311,30,2018,7,29,108.3659786,16.28358079,6.43685761,85.64554017,0.026720648,0.038866397,339.5338432,0,0,38843.0,2068.0,8355.8,22.125,105.7056084,59.8,1083.3,185.78,,39.93668,1
2018/7/30,2312,31,2018,7,30,129.288887,15.05131994,17.12813214,97.10943487,0.023481781,0.026720648,428.3695321,1,0,41393.0,10355.0,8638.6,22.2,105.698431,60.21,1552.6,198.61,,51.85722,0
2018/7/31,2313,31,2018,7,31,129.7392068,15.15221709,17.60255441,96.98443527,0.022064777,0.023481781,461.1662201,1,0,42469.0,4115.0,8616.3,22.075,105.691219,60.63,1385.8,190.26,,51.32089,0
2018/8/1,2314,31,2018,8,1,134.4950456,16.04593963,19.17957689,99.26952903,0.022379032,0.022064777,466.411233,1,0,40760.0,5656.0,7575.7,22.175,106.2,61.19,1265.3,171.56,,41.65844,0
2018/8/2,2315,31,2018,8,2,134.0115697,15.84119252,20.52854087,97.64183632,0.025201613,0.022379032,470.9388963,1,0,38838.0,5412.0,8098.4,22.1,105.676692,61.38,1347.9,185.13,,40.57499,0
2018/8/3,2316,31,2018,8,3,127.8542006,15.31389286,18.94598212,93.59432563,0.022782258,0.025201613,470.9132441,1,0,36754.0,5874.0,8886.7,22.2,105.6693774,61.76,1368.1,168.46,,38.21852,0
2018/8/4,2317,31,2018,8,4,110.2564673,15.41278876,11.34421402,83.4994645,0.022782258,0.022782258,473.3509964,0,0,37556.0,8851.0,7918.5,22.2,105.662029,62.23,1080.6,155.0,,38.99065,1
2018/8/5,2318,31,2018,8,5,110.8253398,15.52777177,9.49619767,85.80137031,0.038306452,0.022782258,468.7159927,0,0,35617.0,5857.0,8098.3,22.2,105.6546471,62.71,939.1,152.87,,38.96076,1
